-0.291953;0.079885;0.627847;10.024654;0
-0.284369;0.084303;0.633690;10.024654;0
-0.273755;0.082092;0.633690;10.024654;0
-0.264646;0.078079;0.633690;10.024654;0
-0.255213;0.063256;0.639025;10.024654;0
-0.245419;0.052624;0.639025;10.024654;0
-0.231619;0.056985;0.643847;10.024654;0
-0.221092;0.075505;0.643847;10.024654;0
-0.210262;0.096160;0.648174;10.024654;0
-0.198956;0.106644;0.648174;10.024654;0
-0.187551;0.108601;0.652043;10.024654;0
-0.172580;0.110557;0.652043;10.024654;0
-0.161114;0.114395;0.655516;10.024654;0
-0.150348;0.113525;0.655516;10.024654;0
-0.139401;0.099965;0.658678;10.024654;0
-0.128963;0.086176;0.658678;10.024654;0
-0.115878;0.077728;0.658678;10.024654;0
-0.106036;0.075504;0.661636;10.024654;0
-0.096712;0.051433;0.661636;10.024654;0
-0.088039;0.018155;0.664519;10.024654;0
-0.077957;-0.007188;0.664519;10.024654;0
-0.069468;-0.000908;0.667474;10.024654;0
-0.062219;0.025422;0.667474;10.024654;0
-0.055062;0.064157;0.670663;10.024654;0
-0.048199;0.097011;0.670663;10.024654;0
-0.039833;0.121922;0.670663;10.024654;0
-0.033623;0.134319;0.674261;10.024654;0
-0.027645;0.146022;0.674261;10.024654;0
-0.021948;0.152606;0.678445;10.024654;0
-0.016329;0.141012;0.678445;10.024654;0
-0.009315;0.120778;0.683392;10.024654;0
-0.004110;0.114563;0.683392;10.024654;0
0.000962;0.110829;0.689269;10.024654;0
0.005813;0.097897;0.689269;10.024654;0
0.010328;0.087470;0.696223;10.024654;0
0.016314;0.082631;0.696223;10.024654;0
0.020645;0.084998;0.704372;10.024654;0
0.024793;0.083235;0.704372;10.024654;0
0.028831;0.073240;0.713801;10.024654;0
0.032654;0.067813;0.713801;10.024654;0
0.037612;0.070794;0.724547;10.024654;0
0.041251;0.080916;0.724547;10.024654;0
0.044877;0.084055;0.736599;10.024654;0
0.048696;0.077866;0.736599;10.024654;0
0.054044;0.073229;0.749890;10.024654;0
0.058762;0.075932;0.749890;10.024654;0
0.064669;0.083514;0.749890;10.024654;0
0.072489;0.083635;0.764294;10.024654;0
-1.000000;0.076646;0.764294;10.024654;0
-1.000000;0.081813;0.779629;10.024654;0
-1.000000;0.089467;0.779629;10.024654;0
-1.000000;0.099426;0.779629;10.024654;0
-1.000000;0.108230;0.795675;10.024654;0
-1.000000;0.105440;0.795675;10.024654;0
-1.000000;0.103208;0.812197;10.024654;0
-1.000000;0.106075;0.812197;10.024654;0
-1.000000;0.113338;0.812197;10.024654;0
-1.000000;0.120569;0.828962;10.024654;0
-1.000000;0.117887;0.828962;10.024654;0
-1.000000;0.114501;0.828962;10.024654;0
-1.000000;0.115477;0.845741;10.024654;0
-1.000000;0.121962;0.845741;10.024654;0
-1.000000;0.131807;0.845741;10.024654;0
-1.000000;0.137185;0.862316;10.024654;0
-1.000000;0.133512;0.862316;10.024654;0
-0.997110;0.130313;0.862316;10.024654;0
-0.982381;0.130754;0.862316;10.024654;0
-0.961175;0.132490;0.878487;10.024654;0
-0.943766;0.127927;0.878487;10.024654;0
-0.926113;0.125448;0.878487;10.024654;0
-0.908035;0.128596;0.894071;10.024654;0
-0.889201;0.138154;0.894071;10.024654;0
-0.863434;0.145926;0.894071;10.024654;0
-0.843596;0.145252;0.894071;10.024654;0
-0.823528;0.145295;0.908905;10.024654;0
-0.802979;0.149608;0.908905;10.024654;0
-0.782634;0.156988;0.908905;10.024654;0
-0.762004;0.162297;0.922852;10.024654;0
-0.734306;0.153076;0.922852;10.024654;0
-0.713890;0.144942;0.922852;10.024654;0
-0.693766;0.142191;0.922852;10.024654;0
-0.673186;0.145681;0.935794;10.024654;0
-0.646634;0.145629;0.935794;10.024654;0
-0.626793;0.139360;0.935794;10.024654;0
-0.607694;0.135227;0.947638;10.024654;0
-0.588323;0.137216;0.947638;10.024654;0
-0.563332;0.146990;0.947638;10.024654;0
-0.544871;0.143487;0.947638;10.024654;0
-0.526797;0.136636;0.958313;10.024654;0
-0.509197;0.134676;0.958313;10.024654;0
-0.492026;0.138807;0.958313;10.024654;0
-0.469860;0.146524;0.958313;10.024654;0
-0.453396;0.141201;0.967770;10.024654;0
-0.437087;0.133882;0.967770;10.024654;0
-0.421278;0.131923;0.967770;10.024654;0
-0.405882;0.133631;0.975981;10.024654;0
-0.386723;0.123685;0.975981;10.024654;0
-0.372351;0.115231;0.975981;10.024654;0
-0.358729;0.113227;0.975981;10.024654;0
-0.345535;0.119607;0.982938;10.024654;0
-0.328797;0.132907;0.982938;10.024654;0
-0.315995;0.130461;0.982938;10.024654;0
-0.304016;0.120597;0.982938;10.024654;0
-0.292471;0.110819;0.988652;10.024654;0
-0.277785;0.107457;0.988652;10.024654;0
-0.266750;0.113058;0.988652;10.024654;0
-0.256028;0.123833;0.993149;10.024654;0
-0.245714;0.124934;0.993149;10.024654;0
-0.235508;0.115719;0.993149;10.024654;0
-0.222973;0.103985;0.993149;10.024654;0
-0.213896;0.102181;0.996471;10.024654;0
-0.204896;0.104551;0.996471;10.024654;0
-0.195937;0.098949;0.996471;10.024654;0
-0.184930;0.087555;0.996471;10.024654;0
-0.176562;0.085355;0.998675;10.024654;0
-0.168890;0.090711;0.998675;10.024654;0
-0.161284;0.096567;0.998675;10.024654;0
-0.153899;0.090168;0.998675;10.024654;0
-0.144556;0.081299;0.998675;10.024654;0
-0.137782;0.081557;0.998675;10.024654;0
-0.131225;0.088818;0.998675;10.024654;0
-0.124832;0.096287;0.999826;10.024654;0
-0.118441;0.093803;0.999826;10.024654;0
-0.110370;0.082888;0.999826;10.024654;0
-0.104504;0.081226;0.999826;10.024654;0
-0.098945;0.086729;1.000000;10.024654;0
-0.093543;0.094246;1.000000;10.024654;0
-0.088399;0.090825;1.000000;10.024654;0
