,distance_rho,distance_theta,distance_phi,yaw_diff,Image_name,Full_path
0,11.215431871800797,-0.4302048157189535,1.5529798420197134,-1.155106797980459,frame_center_00268.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00268.jpg
1,11.061741777322858,-0.4443474697967422,1.5527546991178276,-1.1614535942039097,frame_center_00269.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00269.jpg
2,10.913709112616207,-0.4597921972983958,1.5525352503634078,-1.1688376551843664,frame_center_00270.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00270.jpg
3,10.77141671939675,-0.4770971194040128,1.552329739690017,-1.1777906686233461,frame_center_00271.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00271.jpg
4,10.585548669645682,-0.5055855168264111,1.5520689472726354,-1.1942611521569282,frame_center_00272.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00272.jpg
5,10.449913563519122,-0.5305748119287891,1.551874945589106,-1.2095551264833928,frame_center_00273.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00273.jpg
6,10.316962412505896,-0.5576480918608295,1.5516680188249135,-1.2262739923658232,frame_center_00274.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00274.jpg
7,10.19167126877899,-0.5849611835378725,1.5514485381033398,-1.242994032919061,frame_center_00275.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00275.jpg
8,10.069497031299655,-0.6132954642861348,1.5512138589014035,-1.2601751835770707,frame_center_00276.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00276.jpg
9,9.920264526807511,-0.6512585656789802,1.550932848637692,-1.283383144088531,frame_center_00277.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00277.jpg
10,9.810338599779481,-0.681093155639855,1.5507326762421352,-1.301636665696115,frame_center_00278.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00278.jpg
11,9.705321503023798,-0.7102045851770813,1.5505469790374402,-1.3192417992873926,frame_center_00279.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00279.jpg
12,9.598702750721783,-0.7396869072230594,1.5503673537987865,-1.3367274920712444,frame_center_00280.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00280.jpg
13,7.41762226403306,-0.7339019889984795,1.5466785790710178,-1.1235739771776097,frame_center_00298.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00298.jpg
14,7.286222175805908,-0.7051454794501466,1.5463576368784624,-1.0861876104427919,frame_center_00299.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00299.jpg
15,7.152710498344726,-0.6750221315921037,1.5460226238642796,-1.04771943493277,frame_center_00300.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0112\images\Gate 5\frame_center_00300.jpg
