0.076152;-0.002154;0.272324;9.764538
0.077755;-0.009800;0.270218;9.753420
0.053788;0.197125;0.281744;9.755356
0.103807;-0.306838;0.256143;9.737356
0.083112;-0.044271;0.260077;9.741119
0.069918;0.106060;0.260948;9.750024
0.058966;0.243774;0.260389;9.757319
0.101350;-0.226922;0.231226;9.745565
0.079717;0.060257;0.230328;9.748305
0.062849;0.238312;0.229634;9.757422
0.054729;0.324945;0.225219;9.766059
0.052983;0.317714;0.218358;9.773120
0.091747;-0.194588;0.182324;9.729795
0.076192;0.032917;0.177548;9.742723
0.070563;0.119873;0.169162;9.749340
0.069075;0.159831;0.159807;9.756046
0.067787;0.188607;0.151880;9.763078
0.102836;-0.409967;0.120552;9.731472
0.086003;-0.064479;0.118045;9.741326
0.082169;0.021341;0.110576;9.747986
0.078375;0.126093;0.104033;9.755090
0.076478;0.195696;0.098087;9.763636
0.097287;-0.277649;0.075992;9.739757
0.090388;-0.064253;0.070950;9.747971
0.086567;0.077984;0.066450;9.756882
0.081820;0.267877;0.064258;9.768073
0.098371;-0.298093;0.047978;9.756210
0.092873;-0.054183;0.045197;9.759289
0.091395;0.038566;0.041414;9.768307
0.089185;0.175706;0.038015;9.777709
0.089888;0.218968;0.034099;9.785721
0.091810;0.161366;0.029119;9.791507
0.097794;-0.273614;0.016969;9.760923
0.096182;-0.022459;0.012751;9.772209
0.099867;-0.488303;0.002514;9.762276
0.097425;-0.044756;-0.002487;9.777648
0.093342;-0.288672;-0.011659;9.786193
0.093692;0.120815;-0.017772;9.789782
0.085968;0.343639;-0.023457;9.797773
0.074680;0.517356;-0.028011;9.814178
0.054559;0.634028;-0.030520;9.833009
0.037685;-0.124811;-0.030633;9.820577
0.009234;0.063979;-0.027631;9.817902
-0.012054;0.020740;-0.021028;9.820329
-0.042467;0.149211;-0.008822;9.827775
-0.030997;-0.515075;0.002908;9.782692
-0.067349;-0.284110;0.024472;9.790702
-0.096881;-0.208855;0.051215;9.793575
-0.154522;-0.037586;0.089477;9.800361
-0.034887;-0.475575;0.116089;9.784904
-0.014670;-0.167297;0.161389;9.793841
0.004160;0.039193;0.208680;9.801460
0.019799;0.149104;0.253281;9.809176
0.029887;0.196121;0.296676;9.818830
0.098837;-0.210557;0.318131;9.813738
0.046879;0.069745;0.368318;9.815768
0.031092;0.065168;0.402622;9.821191
0.007234;0.121033;0.437874;9.829136
-0.008957;0.132630;0.469268;9.834603
0.051255;-0.195193;0.466010;9.817913
0.018645;-0.032283;0.493916;9.822447
0.007452;0.041278;0.513872;9.827001
-0.011982;0.151671;0.537106;9.834464
0.079294;-0.244438;0.510467;9.820650
0.042288;-0.014126;0.529707;9.823496
0.017259;0.113177;0.545994;9.829474
-0.009483;0.244856;0.564495;9.838669
-0.008392;0.226983;0.571365;9.844343
0.082737;-0.171773;0.525042;9.822262
0.051203;-0.014962;0.533669;9.828446
0.008377;0.182824;0.551493;9.834825
-0.006899;0.238335;0.558428;9.840525
0.105273;-0.294674;0.500160;9.817560
0.070719;-0.101531;0.507384;9.820122
0.036529;0.052569;0.517066;9.827528
0.018703;0.147922;0.520002;9.832153
0.007024;0.204282;0.522121;9.838896
0.105242;-0.276333;0.462850;9.810937
0.067125;-0.053367;0.468140;9.816976
0.052825;0.023140;0.465200;9.820028
0.032699;0.141262;0.466093;9.828284
0.121706;-0.328257;0.407633;9.805003
0.091637;-0.119995;0.405469;9.807453
0.068552;0.008290;0.403902;9.813049
0.047784;0.146482;0.403439;9.819137
0.039045;0.200242;0.400055;9.825077
0.106325;-0.214411;0.354651;9.807692
0.074303;0.001600;0.358639;9.809308
0.059930;0.072194;0.357232;9.814437
0.037252;0.218035;0.361722;9.823161
0.107249;-0.273297;0.315907;9.798839
0.079689;-0.060975;0.319322;9.801909
0.063096;0.043592;0.319887;9.808575
0.032745;0.267856;0.330023;9.819815
0.104975;-0.300934;0.283894;9.787976
0.083705;-0.103424;0.283878;9.791751
0.065008;0.039909;0.285683;9.801164
0.055037;0.123870;0.283379;9.805623
0.053014;0.143447;0.279069;9.810125
0.053775;0.134058;0.274472;9.813767
0.097455;-0.230193;0.238899;9.788022
0.075634;-0.027048;0.241344;9.796746
0.068200;0.054936;0.237348;9.799696
0.061553;0.124464;0.234189;9.805737
0.101166;-0.262343;0.203987;9.785565
0.074678;0.038934;0.208989;9.793670
0.057110;0.214707;0.213027;9.802054
0.050740;0.281272;0.213670;9.809675
0.097866;-0.253369;0.183773;9.786017
0.083050;-0.072238;0.183688;9.791755
0.076529;0.007142;0.181571;9.797102
0.070068;0.091292;0.179954;9.802444
0.063898;0.164721;0.179792;9.808536
0.103058;-0.355801;0.154211;9.787574
0.087769;-0.121980;0.155119;9.791750
0.077108;0.010906;0.154955;9.797165
0.070693;0.114252;0.153810;9.801489
0.067779;0.159260;0.151793;9.807146
0.058933;0.281941;0.154373;9.816459
0.086706;-0.152298;0.134099;9.792818
0.077226;0.001094;0.134481;9.799642
0.068152;0.144043;0.135257;9.807336
0.062563;0.227835;0.135703;9.814491
0.092434;-0.321657;0.116403;9.792059
0.081479;-0.103682;0.116260;9.795288
0.073759;0.034778;0.116013;9.802861
0.065597;0.200820;0.116688;9.811158
0.062767;0.237465;0.115378;9.817024
0.061031;0.259582;0.114743;9.824361
0.079171;-0.031240;0.100176;9.801558
0.081044;0.043711;0.098157;9.806279
0.086088;0.126511;0.094785;9.811046
0.091762;0.217540;0.091445;9.817652
0.109820;-0.055115;0.074136;9.793852
0.114659;0.057970;0.067038;9.798954
0.118530;0.256372;0.059208;9.807391
0.124141;-0.296077;0.039219;9.782111
0.128236;-0.090148;0.026792;9.784653
0.131654;-0.035251;0.011477;9.789148
0.137327;0.068110;-0.005670;9.791518
0.100604;0.202555;-0.022835;9.798976
0.061302;-0.129678;-0.039981;9.769334
0.044959;0.097816;-0.052811;9.777182
0.038376;0.284743;-0.063088;9.789474
0.040998;0.463277;-0.071355;9.804362
0.042717;-0.182828;-0.074725;9.775934
0.053548;0.012606;-0.078253;9.779450
0.065184;0.159374;-0.079981;9.795248
0.073951;0.224344;-0.079846;9.801254
0.079909;0.232723;-0.078129;9.806639
0.075801;-0.321953;-0.071450;9.761553
0.079010;0.008655;-0.069385;9.774516
0.079252;0.084125;-0.065841;9.783787
0.079578;0.220377;-0.062199;9.795271
0.079883;0.309779;-0.058256;9.808894
0.071126;-0.396365;-0.047662;9.751804
0.072598;-0.127056;-0.044592;9.768226
0.073421;-0.060281;-0.040608;9.778215
0.076113;0.219717;-0.038426;9.798033
0.070958;-0.403957;-0.029928;9.743116
0.073821;-0.070208;-0.028847;9.760706
0.076286;0.140512;-0.027964;9.779353
0.077787;0.223645;-0.026730;9.784648
0.078611;0.273317;-0.025782;9.793707
0.074649;-0.279705;-0.021157;9.756731
0.076118;-0.094579;-0.021657;9.763782
0.077345;0.020048;-0.022346;9.777665
0.079379;0.266417;-0.024091;9.795268
0.080986;0.358189;-0.025379;9.806045
0.075826;-0.464550;-0.021119;9.737819
0.077658;-0.165900;-0.023541;9.756344
0.080319;0.066963;-0.025996;9.777942
0.081442;0.131076;-0.027430;9.778859
0.082985;0.250470;-0.029171;9.790786
0.078797;-0.429819;-0.026071;9.739448
0.081004;-0.139762;-0.028391;9.754181
0.082321;-0.028268;-0.029874;9.765845
0.084224;0.124518;-0.031369;9.775567
0.086629;0.322218;-0.033209;9.792040
0.081288;-0.437354;-0.029432;9.721690
0.083688;-0.101326;-0.032147;9.736983
0.085867;0.118257;-0.034310;9.758120
0.087050;0.232451;-0.035660;9.767484
0.088543;0.297644;-0.036587;9.779063
0.084919;-0.260068;-0.033518;9.744725
0.086442;-0.012756;-0.035071;9.758058
0.087636;0.049103;-0.035575;9.765083
0.089033;0.148973;-0.036150;9.775032
0.090992;0.277275;-0.036911;9.788461
0.083970;-0.573819;-0.031092;9.732233
0.086500;-0.268821;-0.032449;9.746136
0.088048;-0.100502;-0.033412;9.754932
0.090238;0.071934;-0.034458;9.760162
0.092267;0.149952;-0.035157;9.766073
0.095188;0.332387;-0.037009;9.778270
0.091155;-0.030705;-0.034638;9.752584
0.093557;0.077507;-0.036476;9.760476
0.097053;0.278391;-0.039259;9.770889
0.099975;0.331282;-0.041519;9.779904
0.088188;-0.375106;-0.037784;9.751977
0.087039;-0.018918;-0.041965;9.759550
0.071223;-0.661611;-0.036668;9.732400
0.070196;-0.107282;-0.041140;9.749199
0.064660;0.194200;-0.043514;9.749489
0.053401;-0.062210;-0.040521;9.750971
0.046458;0.240145;-0.040777;9.756464
0.035185;0.501641;-0.038884;9.768120
0.018939;0.323238;-0.032670;9.779767
0.152067;-0.318588;-0.027684;9.764138
0.257304;-0.129503;-0.034999;9.765748
0.321607;-0.003534;-0.050787;9.771159
0.355103;0.185897;-0.076045;9.782065
0.349537;0.245121;-0.107082;9.790901
0.266540;-0.053676;-0.130721;9.778126
0.244341;0.108535;-0.172690;9.788874
0.229774;0.294144;-0.223019;9.802151
0.206339;0.312866;-0.269496;9.814011
0.064226;-0.443271;-0.269752;9.793866
0.112161;-0.054472;-0.336853;9.801181
0.118497;-0.019849;-0.379349;9.807051
0.131510;0.055311;-0.420793;9.817202
0.144541;0.098956;-0.459744;9.827543
0.167785;0.180619;-0.501747;9.839453
0.076366;-0.190253;-0.487816;9.814706
0.101479;-0.046138;-0.517424;9.824580
0.139636;0.169958;-0.551959;9.836950
0.167955;0.298513;-0.582165;9.849981
0.065306;-0.211277;-0.553640;9.834415
0.093521;-0.002881;-0.574158;9.837324
0.110503;0.075568;-0.586629;9.847522
0.127217;0.174855;-0.596533;9.857911
0.145040;0.263019;-0.605507;9.869718
0.026724;-0.325677;-0.541326;9.825327
0.069809;-0.011813;-0.548557;9.841979
0.086547;0.090587;-0.542943;9.848311
0.096183;0.159470;-0.532266;9.855029
0.100823;0.189569;-0.518704;9.860837
0.111949;0.252232;-0.508644;9.871661
0.023244;-0.178972;-0.427287;9.820568
0.049773;0.003055;-0.417053;9.833040
0.067264;0.151861;-0.403368;9.839157
0.088729;0.323500;-0.395270;9.853010
0.002626;-0.359859;-0.319053;9.791022
0.026793;-0.069422;-0.310595;9.803543
0.037030;0.037537;-0.295528;9.816466
0.042679;0.129605;-0.278311;9.822537
-0.008604;-0.401632;-0.219809;9.778062
0.020805;0.028794;-0.216844;9.793911
0.024297;0.104419;-0.201259;9.801080
0.030094;0.244442;-0.189249;9.811234
0.032139;0.344209;-0.177342;9.824804
-0.008496;-0.442118;-0.126340;9.766075
-0.004547;-0.147594;-0.116657;9.779000
-0.006796;-0.048218;-0.102100;9.789786
-0.009934;0.206724;-0.089950;9.804636
-0.020319;0.201955;-0.070451;9.805006
-0.032830;0.218871;-0.050103;9.809905
-0.035554;-0.492050;-0.012430;9.750966
-0.060133;-0.098276;0.007985;9.777731
-0.083846;0.068602;0.032652;9.785151
-0.109202;0.145119;0.062430;9.790800
-0.087432;-0.366191;0.094969;9.759416
-0.113902;-0.078566;0.131872;9.777074
-0.118202;0.049933;0.171508;9.790296
-0.122199;0.224692;0.217977;9.809795
-0.103827;0.184261;0.260680;9.820625
0.003287;-0.360106;0.276701;9.776495
-0.036535;-0.129466;0.323848;9.799985
-0.087447;-0.052915;0.369066;9.819322
-0.181595;0.030962;0.422792;9.842882
-0.113720;-0.778874;0.420758;9.826722
0.261971;-0.283556;0.483342;9.808196
0.549390;-0.065776;0.504001;9.795780
0.730787;0.147943;0.496471;9.801460
0.792774;0.355748;0.467900;9.815754
0.711267;-0.168438;0.384899;9.833953
0.618540;0.110789;0.314431;9.831681
0.503324;0.322766;0.226757;9.839653
0.386968;0.360883;0.127466;9.848893
0.295283;0.350111;0.020172;9.855731
0.117355;-0.281926;-0.087333;9.830922
0.138422;-0.013062;-0.206130;9.834162
0.127022;-0.038950;-0.313426;9.834327
0.156563;0.069483;-0.424863;9.842292
0.188264;0.125873;-0.533914;9.849941
0.034565;-0.493784;-0.587822;9.813256
0.115979;-0.175710;-0.687423;9.829739
0.158319;-0.043626;-0.770702;9.842389
0.210297;0.135105;-0.854404;9.856221
0.026721;-0.382340;-0.849054;9.815879
0.111272;-0.030957;-0.921419;9.835590
0.154331;0.105555;-0.972006;9.854924
0.180904;0.192399;-1.008902;9.870026
0.220985;0.294699;-1.046563;9.889374
0.041892;-0.189826;-0.971139;9.835850
0.113248;0.074686;-0.996948;9.861678
0.132935;0.127798;-0.993275;9.873626
0.141891;0.158638;-0.978539;9.882738
-0.004509;-0.341980;-0.873180;9.836694
0.025893;-0.138767;-0.847908;9.842705
0.057817;-0.018831;-0.820001;9.859296
0.098627;0.146504;-0.795952;9.873033
0.135661;0.282895;-0.771895;9.887738
-0.032608;-0.461132;-0.623629;9.812613
0.022021;-0.146106;-0.603219;9.831249
0.069575;0.062002;-0.581110;9.855481
0.112334;0.276832;-0.563159;9.870897
-0.012758;-0.400971;-0.438918;9.788349
0.019584;-0.141655;-0.414198;9.798404
0.040923;-0.028647;-0.387930;9.815605
0.068552;0.136194;-0.368756;9.827367
0.075718;0.155950;-0.343909;9.830262
-0.007337;-0.459342;-0.260097;9.775027
0.041007;-0.079685;-0.261614;9.795628
0.054928;0.008034;-0.251566;9.800824
0.066642;0.101215;-0.243193;9.804006
0.082477;0.217291;-0.242974;9.814040
0.004029;-0.504999;-0.184948;9.759145
0.033740;-0.201376;-0.191323;9.770037
0.047897;-0.082906;-0.193208;9.777186
0.075383;0.181356;-0.206126;9.787296
0.090153;0.293613;-0.215906;9.792990
0.016953;-0.489337;-0.174062;9.751305
0.051789;-0.130317;-0.191975;9.760893
0.067795;-0.007286;-0.202012;9.766709
0.088119;0.172792;-0.215506;9.773910
0.104212;0.262461;-0.228133;9.781356
0.042743;-0.463509;-0.198079;9.750024
0.074482;-0.223187;-0.211471;9.753535
0.110830;-0.057002;-0.226943;9.761387
0.154194;0.032193;-0.241725;9.765905
0.200669;-0.034035;-0.253979;9.768327
0.060233;-0.639413;-0.228115;9.754961
0.059827;-0.184428;-0.254974;9.769123
0.053364;0.097225;-0.277269;9.774299
0.048785;0.287084;-0.293810;9.785334
0.052575;0.395742;-0.307893;9.801758
-0.018208;-0.350421;-0.273574;9.793472
0.018010;-0.054781;-0.286656;9.794066
0.046339;0.073728;-0.292594;9.801188
0.077253;0.250466;-0.298915;9.810533
0.094968;0.301064;-0.300265;9.819223
0.040859;-0.375549;-0.261573;9.795047
0.068409;-0.060103;-0.265859;9.800436
0.089543;0.142531;-0.268432;9.810577
0.102040;0.285106;-0.267949;9.820060
0.040880;-0.431451;-0.223885;9.787412
0.057447;-0.126794;-0.221429;9.794554
0.071652;0.050126;-0.218514;9.804333
0.081805;0.193288;-0.214145;9.812614
0.089665;0.290992;-0.209866;9.824062
0.096740;0.347758;-0.206242;9.836985
0.057957;-0.171441;-0.172082;9.786528
0.073664;0.069291;-0.173319;9.801611
0.075712;0.082290;-0.167228;9.808645
0.081567;0.152609;-0.163720;9.818902
0.092096;0.286394;-0.164445;9.834171
0.049454;-0.480981;-0.132359;9.784783
0.065618;-0.177540;-0.134821;9.798987
0.073387;-0.062505;-0.133516;9.808465
0.089022;0.219187;-0.138854;9.823432
0.093023;0.251904;-0.138482;9.828727
0.058969;-0.425013;-0.115591;9.788183
0.077728;-0.041315;-0.123767;9.804851
0.085271;0.057056;-0.126537;9.813793
0.091220;0.146938;-0.129016;9.821211
0.065588;-0.367274;-0.113962;9.787200
0.084815;0.022226;-0.123327;9.798962
0.045914;-0.624887;-0.099369;9.763395
0.077756;0.011432;-0.113667;9.792326
0.095801;0.308695;-0.123379;9.797044
0.071193;-0.169765;-0.113136;9.795985
0.085654;0.055197;-0.124187;9.788168
0.103367;0.305374;-0.137246;9.803334
0.122070;0.490216;-0.151545;9.827700
0.139552;0.574217;-0.165230;9.849925
0.098225;-0.277165;-0.152070;9.794189
0.122044;-0.047826;-0.165506;9.803269
0.139184;0.009598;-0.177019;9.814838
0.160928;0.121900;-0.190239;9.822064
0.165018;0.107328;-0.200839;9.820376
0.089847;-0.561649;-0.185205;9.752684
0.079209;-0.265497;-0.199577;9.770278
0.051448;-0.125113;-0.208416;9.779843
0.017574;0.009358;-0.213113;9.783086
-0.018552;0.092359;-0.212917;9.787719
-0.084522;-0.572902;-0.181247;9.743200
-0.118125;-0.226270;-0.173458;9.760011
-0.168305;-0.081596;-0.154846;9.771230
0.066638;0.168938;-0.137311;9.782696
0.204195;-0.470006;-0.109109;9.759242
0.334362;-0.172408;-0.111378;9.769375
0.397356;0.004181;-0.123748;9.781992
0.406233;0.127591;-0.144419;9.794875
0.386481;0.239168;-0.174783;9.810882
0.217709;-0.377625;-0.175111;9.806361
0.205104;-0.067675;-0.223743;9.813330
0.174386;0.029993;-0.268187;9.821110
0.156177;0.138306;-0.318199;9.831724
0.022818;-0.367584;-0.325616;9.824234
0.059740;-0.098836;-0.383535;9.829938
0.087254;0.024810;-0.436741;9.834516
0.111754;0.113024;-0.488612;9.842491
0.143174;0.193557;-0.543155;9.851673
0.038200;-0.263763;-0.544940;9.839978
0.094793;-0.030182;-0.599823;9.843075
0.119222;0.049566;-0.644024;9.848709
0.141390;0.125807;-0.686563;9.856710
0.008820;-0.318958;-0.663509;9.841421
0.044934;-0.110167;-0.699270;9.838964
0.075492;0.011138;-0.731434;9.845722
0.114852;0.165826;-0.766157;9.854829
0.141873;0.246010;-0.796564;9.862515
0.011773;-0.203797;-0.749436;9.842523
0.061010;0.008344;-0.776314;9.844593
0.086852;0.084298;-0.791928;9.850556
0.124530;0.202840;-0.812554;9.860635
-0.026879;-0.341750;-0.730872;9.830536
0.008150;-0.147424;-0.733626;9.830888
0.031890;-0.057439;-0.728821;9.834890
0.049543;0.024496;-0.718117;9.837811
0.072808;0.120773;-0.710162;9.843194
-0.042852;-0.350537;-0.618473;9.821207
-0.000333;-0.110876;-0.612490;9.819417
0.028880;0.014240;-0.599415;9.824837
0.066536;0.196486;-0.593398;9.831863
0.078521;0.241087;-0.577111;9.835620
0.077122;0.216263;-0.555427;9.837494
-0.017208;-0.216995;-0.467464;9.791429
0.002544;-0.073660;-0.450229;9.797904
0.029131;0.079134;-0.437646;9.805728
0.044123;0.162992;-0.421469;9.810475
0.052445;0.197765;-0.404727;9.815577
-0.011431;-0.257972;-0.336210;9.790130
0.013033;-0.059167;-0.325412;9.794577
0.021851;0.006937;-0.308287;9.797576
0.032948;0.095045;-0.294760;9.802396
0.036849;0.129257;-0.278846;9.804858
-0.017674;-0.369825;-0.219263;9.771149
0.006133;-0.080221;-0.213590;9.779591
0.015912;0.039530;-0.202433;9.783653
0.027579;0.201568;-0.196214;9.790908
-0.003592;-0.235098;-0.156151;9.780327
0.009056;-0.006549;-0.150514;9.779409
0.015136;0.098423;-0.143190;9.786009
0.022507;0.247746;-0.138146;9.793705
0.024090;0.293088;-0.130194;9.800946
0.004843;-0.157970;-0.098384;9.770269
0.010763;0.072769;-0.093148;9.779538
0.010270;0.113204;-0.082525;9.783879
0.009307;0.162833;-0.071039;9.790835
0.007497;0.143771;-0.057208;9.795494
0.006332;-0.299438;-0.031674;9.775255
0.005422;-0.095296;-0.018867;9.780182
0.003336;0.022173;-0.004205;9.786120
-0.000917;0.177024;0.011620;9.793635
0.013277;-0.293252;0.033569;9.780661
0.004571;-0.048399;0.050331;9.782795
-0.001016;0.038500;0.068236;9.788890
-0.000323;0.123896;0.087117;9.795970
0.005861;0.226689;0.106901;9.804556
0.057224;-0.366172;0.118401;9.787825
0.061786;-0.072635;0.134164;9.791670
0.069368;0.082903;0.147399;9.797825
0.078012;0.189734;0.157138;9.803289
0.112243;-0.330957;0.153168;9.787087
0.108694;-0.073612;0.155699;9.789051
0.109624;-0.034908;0.152962;9.792144
0.104341;0.095627;0.148223;9.798924
0.100919;0.079058;0.139954;9.801112
0.135533;0.132372;0.126627;9.803535
0.156304;-0.262600;0.098408;9.779903
0.166558;0.035995;0.074434;9.787588
0.168622;0.184963;0.047093;9.792546
0.162026;0.252581;0.016038;9.800044
0.156391;0.376333;-0.017460;9.810893
0.116210;-0.150404;-0.051537;9.792354
0.119297;0.056049;-0.085892;9.797625
0.113753;0.061499;-0.118431;9.801361
0.112056;0.085603;-0.150002;9.805083
0.064882;-0.462389;-0.169288;9.780336
0.085188;-0.138818;-0.199962;9.789819
0.100904;0.035421;-0.227876;9.795186
0.119681;0.237215;-0.255819;9.803328
0.128683;0.286925;-0.278177;9.811194
0.132778;0.264802;-0.296953;9.816000
0.077686;-0.261112;-0.291857;9.778534
0.092755;-0.070026;-0.307188;9.787280
0.106401;0.054689;-0.319982;9.796706
0.125017;0.210643;-0.334327;9.806829
0.134922;0.269878;-0.344864;9.815956
0.062446;-0.329222;-0.317914;9.773704
0.082235;-0.089704;-0.327193;9.782701
0.097869;0.034388;-0.333389;9.794802
0.105436;0.098792;-0.335464;9.800671
0.115993;0.170049;-0.338975;9.810528
0.056621;-0.274177;-0.306917;9.777798
0.079889;-0.054800;-0.314310;9.781903
0.093517;0.056109;-0.317435;9.793062
0.107851;0.160974;-0.321496;9.803304
0.114485;0.184060;-0.323265;9.812118
0.046271;-0.375210;-0.287931;9.784073
0.069303;-0.154524;-0.294299;9.791359
0.091174;-0.004650;-0.301588;9.801027
0.115820;0.183477;-0.312628;9.811816
0.133496;0.281371;-0.323352;9.821142
0.052778;-0.368179;-0.286824;9.785315
0.088462;-0.077119;-0.303512;9.795154
0.105751;0.017280;-0.313535;9.804110
0.116294;0.071356;-0.320705;9.808377
0.130249;0.133483;-0.331229;9.816808
0.070194;-0.259418;-0.303752;9.788411
0.110888;0.001255;-0.324118;9.801970
0.132284;0.117386;-0.339506;9.807870
0.158284;0.225291;-0.359361;9.818748
0.075487;-0.275209;-0.335097;9.793803
0.097419;0.022186;-0.363592;9.804894
0.074658;0.065816;-0.377010;9.808336
0.046304;0.116948;-0.387991;9.813388
0.024226;0.200962;-0.400387;9.819572
-0.079286;-0.330383;-0.358639;9.787404
-0.087727;-0.112816;-0.356597;9.790545
-0.098475;0.022514;-0.345794;9.793751
-0.107385;0.109539;-0.326513;9.795308
-0.135160;-0.408111;-0.263817;9.773837
-0.141466;-0.318631;-0.228058;9.763766
0.070680;0.007010;-0.197008;9.777746
0.213712;0.144557;-0.174544;9.779646
0.313297;0.257110;-0.163396;9.789578
0.355168;0.282569;-0.160944;9.800435
0.277027;-0.208399;-0.140495;9.788252
0.259542;-0.000464;-0.160593;9.793400
0.222321;0.104726;-0.185035;9.803495
0.188614;0.219448;-0.217549;9.813575
0.053538;-0.331742;-0.212677;9.789996
-0.042830;-0.664445;-0.193175;9.765167
0.003473;-0.217392;-0.238562;9.784752
0.044527;0.149716;-0.283372;9.788177
0.097073;0.497902;-0.335401;9.799792
0.028957;0.009149;-0.337148;9.794275
0.081748;0.279256;-0.384130;9.799623
0.117830;0.378435;-0.424463;9.819611
0.140822;0.402516;-0.456428;9.834778
0.154802;0.365744;-0.482294;9.846873
0.065676;-0.284257;-0.458413;9.802766
0.080291;-0.168874;-0.473197;9.807832
0.107045;-0.009767;-0.489015;9.829258
0.112875;0.043174;-0.491696;9.829842
0.011924;-0.551547;-0.435048;9.769979
0.045886;-0.228077;-0.437566;9.790660
0.083347;0.034341;-0.440086;9.809840
0.096124;0.136128;-0.429783;9.811417
0.115388;0.257667;-0.423881;9.824217
0.052827;-0.174319;-0.366472;9.782502
0.084911;0.083465;-0.362737;9.804048
0.097729;0.184539;-0.351390;9.812036
0.102241;0.217260;-0.337045;9.820120
0.041116;-0.332556;-0.282796;9.780301
0.065324;-0.038396;-0.278529;9.793583
0.072686;0.035747;-0.266759;9.803030
0.087922;0.215272;-0.261451;9.817895
0.093749;0.271799;-0.253238;9.827354
0.043694;-0.238373;-0.205575;9.775086
0.063485;0.012763;-0.204356;9.796328
0.079735;0.221944;-0.203625;9.809972
0.027643;-0.467373;-0.159056;9.756229
0.036011;-0.316040;-0.154361;9.747793
0.055866;0.008611;-0.157535;9.771709
0.065788;0.163487;-0.157256;9.783437
0.069343;0.215745;-0.153989;9.793100
0.076439;0.319615;-0.155285;9.808548
0.048587;-0.164340;-0.130005;9.769976
0.055223;-0.021876;-0.129416;9.782851
0.062898;0.160027;-0.130697;9.796560
0.036925;-0.407510;-0.107075;9.760603
0.043269;-0.167442;-0.105759;9.768372
0.047790;-0.008373;-0.104150;9.782156
0.052512;0.185480;-0.103119;9.793967
0.053197;0.275624;-0.099745;9.804226
0.033473;-0.425727;-0.076976;9.769460
0.036813;-0.109883;-0.074711;9.782791
0.034800;-0.014443;-0.068450;9.791819
0.032998;0.178316;-0.062708;9.804690
0.030478;-0.422823;-0.043463;9.777328
0.031460;-0.003265;-0.037601;9.792173
0.032038;0.145940;-0.028696;9.803091
0.028854;0.276462;-0.018561;9.814271
0.022998;0.286475;-0.006448;9.822568
0.028031;-0.477538;0.010597;9.775136
0.002668;-0.254349;0.023725;9.784575
-0.032834;-0.300493;0.039796;9.783772
0.039160;0.019528;0.057465;9.794209
0.096289;0.110396;0.070200;9.796498
0.158680;-0.255387;0.074165;9.768338
0.173163;0.124760;0.079019;9.778965
0.171354;0.293169;0.079816;9.789068
0.157743;0.405957;0.077714;9.803076
0.138745;0.467659;0.073158;9.816944
0.116231;-0.110815;0.063232;9.787232
0.097994;0.105079;0.054463;9.796356
0.085679;0.256633;0.044434;9.804238
0.076674;-0.431791;0.031685;9.765018
0.076071;-0.170239;0.019291;9.769674
0.079164;0.089937;0.006635;9.779846
0.082717;0.209344;-0.005797;9.782024
0.088150;0.290560;-0.017804;9.788958
0.087325;-0.240048;-0.028766;9.760140
0.092415;0.016464;-0.040494;9.758220
0.096866;0.153996;-0.050822;9.770244
0.101594;0.321491;-0.060914;9.781628
0.103528;0.338288;-0.069201;9.789309
0.087135;-0.436200;-0.071029;9.732205
0.092272;-0.134984;-0.078548;9.744851
0.095283;0.031795;-0.084697;9.757177
0.099295;0.204258;-0.090219;9.765155
0.084228;-0.353424;-0.087033;9.728373
0.091245;0.002967;-0.092558;9.736409
0.097658;0.166368;-0.096551;9.750147
0.101929;0.290248;-0.099694;9.762239
0.106623;0.377231;-0.102678;9.776997
0.084785;-0.377648;-0.092958;9.735549
0.089191;-0.227623;-0.094966;9.728714
