2.433185;0.097709;0.149388;0.073307;0.004869;0.159812;2.798403;7.347236;0.798387;0.939961;-0.008794;0.026273;-0.340156;2.000000
2.430634;0.092890;0.149141;0.058612;-0.049248;0.162283;2.909079;7.263204;0.800652;0.941526;-0.006919;0.025748;-0.335885;2.000000
2.427701;0.085876;0.138509;0.043086;-0.064928;0.162830;3.018214;7.181459;0.802837;0.943103;-0.006103;0.023493;-0.331613;2.000000
2.420868;0.074460;0.130385;0.021484;0.023754;0.160877;3.162800;7.074654;0.805566;0.945106;-0.005213;0.022089;-0.325975;2.000000
2.415502;0.064926;0.127226;0.017744;-0.086390;0.158247;3.274360;6.993301;0.807565;0.946592;-0.004736;0.021572;-0.321678;2.000000
2.408594;0.055295;0.110764;0.013141;-0.096666;0.153645;3.386023;6.912730;0.809466;0.948075;-0.005171;0.018635;-0.317459;2.000000
2.398528;0.045970;0.099631;0.008770;-0.016443;0.147569;3.497634;6.833012;0.811236;0.949462;-0.005356;0.016860;-0.313382;2.000000
2.387527;0.037260;0.105353;0.003900;0.127239;0.140946;3.609101;6.754183;0.812882;0.950715;-0.004619;0.018367;-0.309487;2.000000
2.379649;0.029364;0.128212;-0.000127;0.220073;0.133777;3.720501;6.676165;0.814434;0.951814;-0.002912;0.023209;-0.305783;2.000000
2.378056;0.022346;0.156064;0.003177;0.127852;0.126724;3.832087;6.598762;0.815935;0.952788;-0.000967;0.028811;-0.302264;2.000000
2.383317;0.014405;0.162965;0.007851;0.018942;0.115949;3.977658;6.498864;0.817809;0.954086;-0.000082;0.030363;-0.297991;2.000000
2.388448;0.009173;0.165364;0.007056;0.043271;0.106851;4.090419;6.422278;0.819149;0.955002;0.000461;0.031050;-0.294969;2.000000
2.394577;0.004758;0.173660;0.005436;0.086884;0.097885;4.203765;6.345956;0.820388;0.955795;0.001294;0.032858;-0.292189;2.000000
2.402955;0.001155;0.187958;0.003202;0.134259;0.089456;4.317784;6.269819;0.821551;0.956466;0.002371;0.035744;-0.289637;2.000000
2.418797;-0.002382;0.194591;0.003185;-0.043433;0.080057;4.465015;6.172406;0.822973;0.957308;0.002975;0.037004;-0.286675;2.000000
2.431480;-0.004319;0.184862;0.001442;-0.071452;0.072024;4.583011;6.095033;0.823989;0.958001;0.002637;0.035299;-0.284572;2.000000
2.441188;-0.005397;0.176453;-0.001447;-0.031213;0.065255;4.693586;6.023064;0.824825;0.958579;0.002274;0.033830;-0.282803;2.000000
2.449818;-0.005773;0.177162;-0.006825;0.053521;0.058922;4.810971;5.947214;0.825615;0.959066;0.002312;0.034160;-0.281106;2.000000
2.458998;-0.005346;0.188909;-0.011308;0.117932;0.053595;4.926978;5.872805;0.826311;0.959419;0.002839;0.036622;-0.279583;2.000000
