2.452980;0.120975;0.136995;0.006632;0.117229;0.178434;2.844787;7.315080;0.799292;0.940824;-0.019744;0.027161;-0.337227;2.000000
2.448345;0.124709;0.148826;0.010962;0.022148;0.187991;2.955889;7.233883;0.801370;0.942486;-0.018644;0.029272;-0.332440;2.000000
2.445836;0.126727;0.144089;0.021288;-0.102818;0.196131;3.067802;7.154085;0.803416;0.944301;-0.018444;0.028163;-0.327356;2.000000
2.441323;0.126990;0.118987;0.029398;-0.209360;0.201472;3.182459;7.074306;0.805434;0.946282;-0.019146;0.023450;-0.321922;2.000000
2.431152;0.125552;0.092852;0.020708;-0.120826;0.206273;3.295576;6.997463;0.807259;0.948223;-0.019902;0.018655;-0.316432;2.000000
2.416732;0.122754;0.083026;0.008998;0.015164;0.210313;3.410923;6.920936;0.808929;0.950120;-0.019859;0.017252;-0.310773;2.000000
2.398712;0.117907;0.097857;-0.003914;0.175149;0.215008;3.562889;6.822845;0.810849;0.952502;-0.018524;0.020832;-0.303254;2.000000
2.390443;0.113732;0.126975;-0.011806;0.254662;0.218089;3.678707;6.750120;0.812145;0.954201;-0.016734;0.027017;-0.297473;2.000000
2.389687;0.109300;0.156938;-0.003472;0.147621;0.220819;3.795149;6.678730;0.813383;0.955862;-0.015016;0.032871;-0.291586;2.000000
2.394690;0.104618;0.165149;0.008009;0.004330;0.220254;3.910446;6.609691;0.814573;0.957585;-0.014173;0.034700;-0.285702;2.000000
2.401158;0.099434;0.162807;0.007947;-0.002417;0.218518;4.028803;6.540448;0.815636;0.959364;-0.013781;0.034515;-0.279713;2.000000
2.407565;0.093872;0.163113;0.005050;0.035667;0.215735;4.148148;6.472221;0.816536;0.961066;-0.013277;0.034919;-0.273783;2.000000
2.417514;0.086265;0.175189;0.000250;0.103120;0.211374;4.306707;6.383926;0.817489;0.963129;-0.012164;0.037655;-0.266114;2.000000
2.428499;0.080462;0.183106;0.010282;-0.029838;0.207070;4.428498;6.317844;0.818083;0.964639;-0.011401;0.039276;-0.260384;2.000000
2.440372;0.074684;0.170826;0.016225;-0.101914;0.201022;4.551466;6.252574;0.818548;0.966229;-0.011374;0.037011;-0.254759;2.000000
2.449302;0.068838;0.155811;0.016435;-0.082113;0.194127;4.675473;6.188148;0.818854;0.967751;-0.011406;0.034323;-0.249300;2.000000
2.455227;0.063150;0.146679;0.013200;-0.015109;0.187227;4.798149;6.125718;0.818999;0.969124;-0.011203;0.032765;-0.244129;2.000000
2.460177;0.057492;0.150679;0.010977;0.038770;0.181312;4.923777;6.063067;0.819041;0.970433;-0.010495;0.033542;-0.238800;2.000000
2.468331;0.050216;0.146107;0.018549;-0.069474;0.171486;5.092494;5.980861;0.819049;0.971984;-0.009927;0.032695;-0.232552;2.000000
2.472895;0.045082;0.137728;0.015721;-0.010812;0.163355;5.219869;5.920177;0.818891;0.973129;-0.009595;0.031347;-0.227916;2.000000
2.476433;0.040464;0.138611;0.012915;0.049959;0.155307;5.343362;5.862407;0.818589;0.974103;-0.008949;0.031871;-0.223669;2.000000
2.481133;0.036212;0.147528;0.010872;0.095959;0.147360;5.469704;5.804335;0.818134;0.974974;-0.008035;0.033911;-0.219571;2.000000
2.491527;0.031245;0.155556;0.017643;-0.064520;0.137635;5.637766;5.728616;0.817390;0.976063;-0.007012;0.035513;-0.214456;2.000000
2.499591;0.027806;0.138213;0.021743;-0.132554;0.129445;5.768130;5.671013;0.816704;0.976985;-0.006996;0.032258;-0.210739;2.000000
2.503508;0.024697;0.119969;0.022060;-0.101810;0.121479;5.894488;5.616055;0.815929;0.977812;-0.007005;0.028909;-0.207363;2.000000
2.504088;0.021766;0.110536;0.018988;-0.004836;0.113988;6.023515;5.560770;0.815030;0.978538;-0.006688;0.027244;-0.204147;2.000000
2.503869;0.019099;0.116634;0.016584;0.101481;0.107006;6.152817;5.506161;0.814046;0.979128;-0.005826;0.028572;-0.201144;2.000000
2.507618;0.015992;0.133494;0.019826;-0.003184;0.099153;6.321904;5.435870;0.812695;0.979779;-0.004448;0.031742;-0.197498;2.000000
2.512345;0.013770;0.124880;0.022630;-0.083501;0.092585;6.452158;5.382526;0.811618;0.980357;-0.004075;0.030082;-0.194880;2.000000
2.514784;0.011606;0.113113;0.023172;-0.049810;0.086210;6.582797;5.329669;0.810475;0.980907;-0.003775;0.027818;-0.192439;2.000000
