2.464354;0.124107;0.160260;0.006139;0.114762;0.184941;2.867742;7.299776;0.799494;0.941262;-0.018869;0.031580;-0.335667;2.000000
2.464511;0.127415;0.167513;0.017654;-0.058282;0.194188;2.979911;7.218588;0.801597;0.943000;-0.017999;0.032803;-0.330684;2.000000
2.465177;0.129021;0.143783;0.030146;-0.216589;0.200286;3.095080;7.137287;0.803609;0.944995;-0.018621;0.028420;-0.325315;2.000000
2.459957;0.128647;0.111820;0.026566;-0.195108;0.205657;3.211011;7.057444;0.805467;0.947033;-0.019673;0.022483;-0.319743;2.000000
2.448698;0.126608;0.090909;0.015613;-0.066334;0.210618;3.325324;6.980588;0.807132;0.948972;-0.020198;0.018755;-0.314153;2.000000
2.431108;0.122268;0.093620;0.001097;0.115499;0.216152;3.474640;6.882892;0.809055;0.951376;-0.019440;0.019864;-0.306775;2.000000
2.420540;0.118128;0.104984;0.011446;0.020860;0.218857;3.591500;6.808500;0.810424;0.953214;-0.018439;0.022267;-0.300910;2.000000
2.411938;0.113480;0.103783;0.013933;0.008041;0.219619;3.708706;6.735652;0.811683;0.955083;-0.017912;0.022309;-0.294956;2.000000
2.403872;0.108296;0.106804;0.008646;0.072240;0.219435;3.826257;6.664300;0.812799;0.956892;-0.017156;0.023284;-0.288999;2.000000
2.397972;0.102863;0.120793;0.001287;0.155123;0.218716;3.942121;6.595585;0.813760;0.958570;-0.015941;0.026415;-0.283180;2.000000
2.396352;0.097286;0.144811;-0.003901;0.211466;0.217440;4.058514;6.528114;0.814607;0.960132;-0.014334;0.031490;-0.277398;2.000000
2.403260;0.089776;0.164202;0.010963;0.006619;0.213725;4.215659;6.439397;0.815642;0.962216;-0.012825;0.035376;-0.269674;2.000000
2.410807;0.084026;0.162553;0.011480;-0.003506;0.209347;4.334114;6.374237;0.816304;0.963808;-0.012345;0.035184;-0.263978;2.000000
2.418254;0.078161;0.162030;0.009835;0.018788;0.203986;4.453511;6.309967;0.816831;0.965317;-0.011810;0.035342;-0.258409;2.000000
2.426238;0.072225;0.166143;0.007155;0.058605;0.198120;4.575997;6.245431;0.817222;0.966746;-0.011101;0.036383;-0.252895;2.000000
2.435713;0.066426;0.176035;0.004947;0.085526;0.192040;4.699491;6.181726;0.817488;0.968057;-0.010190;0.038492;-0.247547;2.000000
2.452261;0.059139;0.179080;0.017486;-0.107176;0.183154;4.863684;6.099034;0.817689;0.969756;-0.009400;0.039082;-0.240745;2.000000
