,distance_rho,distance_theta,distance_phi,yaw_diff,Image_name,Full_path
0,9.311833658623259,0.7187302092366741,1.548296603913832,1.2106512595707484,frame_center_00665.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00665.jpg
1,9.194259215394803,0.7439568709027966,1.5478685994169092,1.2226467200585782,frame_center_00666.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00666.jpg
2,9.081479521247028,0.7682384904340347,1.54744966174686,1.2337341688617443,frame_center_00667.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00667.jpg
3,8.970946661614153,0.7916089810056135,1.5470356174249968,1.2437663207324183,frame_center_00668.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00668.jpg
4,8.824052661273528,0.8215650571470619,1.546470296785081,1.2554700705480286,frame_center_00669.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00669.jpg
5,8.717790999632294,0.8421419303055595,1.5460484265504406,1.2625331869027043,frame_center_00670.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00670.jpg
6,8.612904545788554,0.8612927608242555,1.5456222523165781,1.2681389555642975,frame_center_00671.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00671.jpg
7,8.509021445619465,0.8786534431379296,1.5451976384023232,1.271934565107828,frame_center_00672.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00672.jpg
8,8.40759493189803,0.8934049476223611,1.5447842907959533,1.2733560413671805,frame_center_00673.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00673.jpg
9,8.270182790402252,0.910300712200393,1.5442148239560387,1.2720751625782691,frame_center_00674.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00674.jpg
10,8.16818407206036,0.9206376048024663,1.543782876452957,1.2688579735421754,frame_center_00675.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00675.jpg
11,8.06466853777151,0.9289851253694179,1.5433385555729013,1.263439430841749,frame_center_00676.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00676.jpg
12,7.962907110316244,0.9344575952416179,1.5429074183808238,1.2554358306672757,frame_center_00677.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00677.jpg
13,7.828270765432972,0.9378949198099913,1.5423298746418472,1.2411617309717666,frame_center_00678.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00678.jpg
14,7.724535461336237,0.9381257564501224,1.541870165534633,1.227849643612732,frame_center_00679.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00679.jpg
15,7.622537016939509,0.9364101502734072,1.5414054229039986,1.2129370646877264,frame_center_00680.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00680.jpg
16,7.51848496133697,0.9327510232832188,1.540919374424589,1.1959693319902591,frame_center_00681.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00681.jpg
17,7.417554081327144,0.9270558481078339,1.5404427130259062,1.1775642722721322,frame_center_00682.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00682.jpg
18,7.280454984200828,0.9152305879285727,1.5397908241612186,1.1488775509242934,frame_center_00683.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0036\images\Gate 11\Sans Cible\frame_center_00683.jpg
