-0.288330;0.099706;0.627847;10.024654;0
-0.280557;0.094939;0.633690;10.024654;0
-0.272033;0.080867;0.633690;10.024654;0
-0.262845;0.066326;0.639025;10.024654;0
-0.250226;0.063462;0.639025;10.024654;0
-0.239983;0.068300;0.643847;10.024654;0
-0.229581;0.067436;0.643847;10.024654;0
-0.218752;0.070040;0.643847;10.024654;0
-0.207735;0.080073;0.648174;10.024654;0
-0.196736;0.088265;0.648174;10.024654;0
-0.182108;0.091063;0.652043;10.024654;0
-0.170884;0.096925;0.652043;10.024654;0
-0.159946;0.106838;0.655516;10.024654;0
-0.148922;0.120017;0.655516;10.024654;0
-0.134729;0.125174;0.658678;10.024654;0
-0.124055;0.114323;0.658678;10.024654;0
-0.113905;0.102326;0.661636;10.024654;0
-0.104099;0.096212;0.661636;10.024654;0
-0.094489;0.082947;0.661636;10.024654;0
-0.082829;0.065966;0.664519;10.024654;0
-0.074513;0.064196;0.664519;10.024654;0
-0.066431;0.073187;0.667474;10.024654;0
-0.058835;0.085268;0.667474;10.024654;0
-0.051242;0.089286;0.670663;10.024654;0
-0.041935;0.086897;0.670663;10.024654;0
-0.035183;0.090444;0.674261;10.024654;0
-0.028873;0.099706;0.674261;10.024654;0
-0.022722;0.108390;0.678445;10.024654;0
-0.015133;0.098467;0.678445;10.024654;0
-0.009601;0.088840;0.683392;10.024654;0
-0.004336;0.083839;0.683392;10.024654;0
0.000687;0.086780;0.689269;10.024654;0
0.005440;0.091991;0.689269;10.024654;0
0.010029;0.085315;0.696223;10.024654;0
0.015975;0.078696;0.696223;10.024654;0
0.020133;0.081638;0.704372;10.024654;0
0.024209;0.083415;0.704372;10.024654;0
0.028156;0.072599;0.713801;10.024654;0
0.031964;0.063029;0.713801;10.024654;0
0.036671;0.063088;0.724547;10.024654;0
0.040142;0.071454;0.724547;10.024654;0
0.043554;0.078334;0.736599;10.024654;0
0.047134;0.074787;0.736599;10.024654;0
0.050938;0.068361;0.736599;10.024654;0
0.055253;0.067108;0.749890;10.024654;0
0.062285;0.071912;0.749890;10.024654;0
0.069327;0.075896;0.764294;10.024654;0
-1.000000;0.071658;0.764294;10.024654;0
-1.000000;0.077592;0.779629;10.024654;0
-1.000000;0.089444;0.779629;10.024654;0
-1.000000;0.103728;0.779629;10.024654;0
-1.000000;0.111515;0.795675;10.024654;0
-1.000000;0.112062;0.795675;10.024654;0
-1.000000;0.112937;0.795675;10.024654;0
-1.000000;0.118178;0.812197;10.024654;0
-1.000000;0.127081;0.812197;10.024654;0
-1.000000;0.129449;0.812197;10.024654;0
-1.000000;0.125649;0.828962;10.024654;0
-1.000000;0.123295;0.828962;10.024654;0
-1.000000;0.125580;0.828962;10.024654;0
-1.000000;0.135396;0.845741;10.024654;0
-1.000000;0.138277;0.845741;10.024654;0
-1.000000;0.138289;0.845741;10.024654;0
-1.000000;0.141470;0.862316;10.024654;0
-0.983621;0.150439;0.862316;10.024654;0
-0.965422;0.151209;0.862316;10.024654;0
-0.945875;0.148112;0.878487;10.024654;0
-0.925300;0.146554;0.878487;10.024654;0
-0.896739;0.151645;0.878487;10.024654;0
-0.873518;0.149573;0.894071;10.024654;0
-0.849612;0.146865;0.894071;10.024654;0
-0.825652;0.148392;0.894071;10.024654;0
-0.800823;0.154573;0.894071;10.024654;0
-0.775411;0.152707;0.908905;10.024654;0
-0.741665;0.145731;0.908905;10.024654;0
