-0.287549;0.086359;0.627847;10.024654;0
-0.279767;0.082626;0.633690;10.024654;0
-0.271331;0.071842;0.633690;10.024654;0
-0.262185;0.054624;0.639025;10.024654;0
-0.249156;0.034881;0.639025;10.024654;0
-0.239339;0.035162;0.639025;10.024654;0
-0.229040;0.047007;0.643847;10.024654;0
-0.218467;0.068947;0.643847;10.024654;0
-0.207633;0.093757;0.648174;10.024654;0
-0.192836;0.103803;0.648174;10.024654;0
-0.181529;0.105025;0.652043;10.024654;0
-0.170655;0.107808;0.652043;10.024654;0
-0.159673;0.113070;0.655516;10.024654;0
-0.148609;0.116607;0.655516;10.024654;0
-0.134250;0.103939;0.658678;10.024654;0
-0.124062;0.089066;0.658678;10.024654;0
-0.114047;0.079429;0.661636;10.024654;0
-0.104214;0.075365;0.661636;10.024654;0
-0.094731;0.054735;0.661636;10.024654;0
-0.083175;0.017224;0.664519;10.024654;0
-0.075003;0.001956;0.664519;10.024654;0
-0.067296;0.005042;0.667474;10.024654;0
-0.059868;0.029013;0.667474;10.024654;0
-0.050841;0.072814;0.670663;10.024654;0
-0.044286;0.094433;0.670663;10.024654;0
-0.038162;0.111426;0.674261;10.024654;0
-0.032099;0.128563;0.674261;10.024654;0
-0.026253;0.143789;0.674261;10.024654;0
-0.018948;0.140719;0.678445;10.024654;0
-0.013472;0.131191;0.678445;10.024654;0
-0.008282;0.124885;0.683392;10.024654;0
-0.003349;0.126161;0.683392;10.024654;0
0.001537;0.127789;0.689269;10.024654;0
0.006221;0.115978;0.689269;10.024654;0
0.012274;0.100401;0.696223;10.024654;0
0.016691;0.097604;0.696223;10.024654;0
0.020911;0.096247;0.704372;10.024654;0
0.025085;0.085752;0.704372;10.024654;0
0.030396;0.066832;0.713801;10.024654;0
0.034157;0.059819;0.713801;10.024654;0
0.037893;0.060753;0.724547;10.024654;0
0.041318;0.070416;0.724547;10.024654;0
0.044941;0.083600;0.736599;10.024654;0
0.049950;0.080405;0.736599;10.024654;0
0.054002;0.075813;0.749890;10.024654;0
0.058685;0.076808;0.749890;10.024654;0
0.064685;0.080737;0.764294;10.024654;0
0.075226;0.070320;0.764294;10.024654;0
-1.000000;0.070834;0.764294;10.024654;0
-1.000000;0.080841;0.779629;10.024654;0
-1.000000;0.094677;0.779629;10.024654;0
-1.000000;0.109147;0.795675;10.024654;0
-1.000000;0.117106;0.795675;10.024654;0
-1.000000;0.115334;0.795675;10.024654;0
-1.000000;0.113935;0.812197;10.024654;0
-1.000000;0.114868;0.812197;10.024654;0
-1.000000;0.115834;0.812197;10.024654;0
-1.000000;0.107120;0.828962;10.024654;0
-1.000000;0.104100;0.828962;10.024654;0
