,distance_rho,distance_theta,distance_phi,yaw_diff,Image_name,Full_path
0,6.565356946734974,-0.74832170469964,1.5512031452961208,-0.740237253868574,frame_center_00423.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00423.jpg
1,6.4219547425924635,-0.716788095517181,1.5509898470884684,-0.6962069060409548,frame_center_00424.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00424.jpg
2,6.308465218481448,-0.6916068429670676,1.5508031274709044,-0.6615069252964474,frame_center_00425.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00425.jpg
3,6.193533968870525,-0.6658027085439548,1.550594207713046,-0.6263897287671125,frame_center_00426.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00426.jpg
4,6.077433551445418,-0.6403292367418909,1.5503563419460928,-0.5917781737112415,frame_center_00427.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00427.jpg
5,5.962362085709093,-0.6159186046787348,1.550091307785245,-0.5585488383014385,frame_center_00428.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00428.jpg
6,5.812861838115851,-0.5850807010278327,1.5497106575294428,-0.5166077880178812,frame_center_00429.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00429.jpg
7,5.691121325387308,-0.5603379507891124,1.5493685052917685,-0.4831212913593501,frame_center_00430.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00430.jpg
8,5.572777519578324,-0.5374089460083473,1.5490024163385567,-0.4518858774891079,frame_center_00431.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00431.jpg
9,5.453794904572952,-0.5156689356120006,1.5485987664477237,-0.42195884883303325,frame_center_00432.jpg,C:/Users/Feng Yang Chen/Documents/POLYTECHNIQUE/E2020 - Stage CRSNG - David Saussié/simulation_training_data/Training\Run_0093\images\Gate 7\frame_center_00432.jpg
