2.513153;0.049995;0.213175;0.038066;-0.026378;0.190145;2.551421;7.281322;0.813368;0.946966;-0.006996;0.036163;-0.319216;2.000000
2.520418;0.042991;0.205568;0.036097;-0.072025;0.180562;2.666139;7.198596;0.816114;0.948665;-0.006267;0.034558;-0.314326;2.000000
2.525997;0.035928;0.189315;0.034863;-0.120634;0.170113;2.781687;7.116503;0.818754;0.950298;-0.006069;0.031511;-0.309682;2.000000
2.528008;0.028963;0.174057;0.029179;-0.064279;0.159747;2.897885;7.035087;0.821278;0.951806;-0.005924;0.028665;-0.305302;2.000000
2.527531;0.022199;0.164914;0.027363;-0.103939;0.149454;3.016650;6.952955;0.823747;0.953189;-0.005544;0.026951;-0.301121;2.000000
2.522920;0.014178;0.135987;0.026350;-0.120667;0.135216;3.171342;6.847486;0.826792;0.954892;-0.005983;0.021739;-0.296096;2.000000
2.514615;0.008838;0.122039;0.022221;-0.035753;0.124092;3.288512;6.768642;0.828936;0.956009;-0.005907;0.019453;-0.292631;2.000000
2.504719;0.004294;0.122079;0.018612;0.072610;0.113559;3.405616;6.690673;0.830933;0.956970;-0.005156;0.019787;-0.289466;2.000000
2.496600;0.000689;0.138105;0.013859;0.181326;0.104184;3.518483;6.616267;0.832748;0.957742;-0.003665;0.023065;-0.286680;2.000000
2.493049;-0.003152;0.166506;0.015490;0.057565;0.092762;3.675453;6.513924;0.835171;0.958641;-0.001379;0.028594;-0.283175;2.000000
2.494851;-0.005264;0.165513;0.016483;-0.026096;0.084011;3.793066;6.438056;0.836880;0.959334;-0.000821;0.028636;-0.280817;2.000000
2.496388;-0.006828;0.158885;0.014723;-0.020015;0.075531;3.913156;6.361256;0.838490;0.959995;-0.000589;0.027621;-0.278652;2.000000
2.497007;-0.007843;0.159154;0.010788;0.055938;0.067734;4.033567;6.284878;0.839977;0.960549;-0.000059;0.027941;-0.276705;2.000000
2.498626;-0.008296;0.171107;0.007551;0.127793;0.060809;4.154309;6.208883;0.841352;0.960974;0.000979;0.030472;-0.274955;2.000000
2.506013;-0.008165;0.183309;0.006122;-0.049526;0.054152;4.309640;6.111943;0.842994;0.961463;0.001966;0.032956;-0.272946;2.000000
2.512942;-0.007602;0.168010;0.004295;-0.109246;0.049067;4.433716;6.035143;0.844178;0.961955;0.001456;0.030328;-0.271517;2.000000
